subject_id,Day,Month,Year,Inwhatformatisthecollectiondate,Country,Wasthecountrynamespecificallystatedonthelabel,Aregeographiccoordinatespresentonthelabel,Collector1,Collector2,HostInsectoftenprefacedEx,HostPlantoftenprefacedOn,Isthereanindicationofuncertaintyinthehostdata,Isitatypespecimen,BMRegistrationnumber,Day,EndMonth,EndYear,subject_CatalogueIRN,subject_MulIdentifier,subject_MulTitle,subject_MultimediaIRN,subject_EntCatBarcode,subject_SuperFamily,Expo
3329766,25,8 - August - VIII,1979,The collection date is shown as a single date.,United States of America,No,No,S. W. Wilson,,Megamelus davisir,[unclear]Nyshar adrens[/unclear],No,No,,,,,6497663,010158511_108834_1711654.jpg,010158511_108834_1711654,1479444,10158511,Chalcidoidea,3279
3329768,26,4 - April IV,1996,The collection date is shown as a date range.,United States of America,No,No,W.D. Perreira,,Kikiki huna,,No,Yes,,10,5 - May - V,1996,6498166,010158512_108834_1648344.jpg,010158512_108834_1648344,1479951,10158512,Chalcidoidea,3279
3329769,1,2 - February - II,1968,The collection date is shown as a date range.,Seychelles,No,No,B.Cogan,A.Hutson,,,,Yes,1968-333,17,2 - February - II,1968,6495800,010158513_108834_1739736.jpg,010158513_108834_1739736,1477576,10158513,Chalcidoidea,3279
3329770,Not Shown,Not Shown,1971,The collection date is shown as a date range.,,No,No,I. Walker,,,,,No,,Not Shown,Not Shown,1972,6495131,010158514_108834_1739736.jpg,010158514_108834_1739736,1476909,10158514,Chalcidoidea,3279
3329771,11,6 - June - VI ,1911,The collection date is shown as a single date.,United Kingdom,No,No,Fred Enock,,,,No,Yes,,,,,6502299,010158515_108834_1739736.jpg,010158515_108834_1739736,1484120,10158515,Chalcidoidea,3279
3329773,18,8 - August - VIII,1914,The collection date is shown as a single date.,,No,No,C.Waterhouse,,,,No,No,1919-185,,,,6497234,010158516_108834_1739736.jpg,010158516_108834_1739736,1479008,10158516,Chalcidoidea,3279
3329774,Not Shown,8 - August - VIII,1971,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,No,No,,,,,6500153,010158517_108834_1739736.jpg,010158517_108834_1739736,1481973,10158517,Chalcidoidea,3279
3329775,Not Shown,10 - October - X,1980,The collection date is shown as a single date.,New Zealand,Yes,No,B. M. May,E.W.Valentine,,,No,No,,,,,6494650,010158518_108834_1740366.jpg,010158518_108834_1740366,1476434,10158518,Chalcidoidea,3279
3329776,2,6 - June - VI ,1982,The collection date is shown as a date range.,England,Yes,No,D.Henshaw,,,,,No,,9,6 - June - VI,1982,6502414,010158519_108834_1740366.jpg,010158519_108834_1740366,1484235,10158519,Chalcidoidea,3279
3329778,4,7 - July - VII,1982,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,,No,,,,,6494104,010158520_108834_1651808.jpg,010158520_108834_1651808,1475784,10158520,Chalcidoidea,3279
3329779,1,3 - March - III,1990,The collection date is shown as a date range.,Costa Rica,Yes,No,J.S Noyes,,,,No,Yes,,10,3 - March - III,1990,6495460,010158521_108834_1739736.jpg,010158521_108834_1739736,1477236,10158521,Chalcidoidea,3279
3329780,16,9 - September - IX,1974,The collection date is shown as a single date.,England,Yes,No,N. Waloff,,,Holcus mollis & H. lanatus,No,No,,,,,6498494,010158522_108834_1739736.jpg,010158522_108834_1739736,1480279,10158522,Chalcidoidea,3279
3329781,,,,There is no collection date.,,No,No,F. Enock,,,,,No,1919-185,,,,6497692,010158523_108834_1739736.jpg,010158523_108834_1739736,1479473,10158523,Chalcidoidea,3279
3329783,15,7 - July - VII,1982,The collection date is shown as a single date.,England,No,No,,,,,No,No,,,,,6496508,010158524_108834_1739736.jpg,010158524_108834_1739736,1478283,10158524,Chalcidoidea,3279
3329784,Not Shown,6 - June - VI ,1980,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,Bred from [unclear]Quercus[/unclear],No,No,,,,,6499962,010158525_108834_1739736.jpg,010158525_108834_1739736,1481784,10158525,Chalcidoidea,3279
3329785,Not Shown,7 - July - VII,1981,The collection date is shown as a single date.,England,Yes,No,C.Vardy,,Romsey,Awbridge,No,No,,6,12 - December - XII,1983,6494646,010158526_108834_1740366.jpg,010158526_108834_1740366,1476430,10158526,Chalcidoidea,3279
3329787,7,12 - December - XII,1951,The collection date is shown as a single date.,Brazil,Yes,No,F.Plaumann,,,,No,No,1957-341,,,,6502409,010158527_108834_1740366.jpg,010158527_108834_1740366,1484230,10158527,Chalcidoidea,3279
3329788,15,5 - May - V,1982,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,,No,,,,,6499302,010158528_108834_1651808.jpg,010158528_108834_1651808,1481104,10158528,Chalcidoidea,3279
3329789,,,1935,The collection date is shown as a single date.,Brazil,Yes,Yes,Fritz Plaumann,,,,No,No,,,,,6500144,010158529_108834_1739736.jpg,010158529_108834_1739736,1481965,10158529,Chalcidoidea,3279
3329790,15,11 - November - XI,1986,The collection date is shown as a single date.,India,Yes,No,MKD. Cent.Biol.Cont.Sta.,,,,,No,,,,,6498167,010158530_108834_1739736.jpg,010158530_108834_1739736,1479952,10158530,Chalcidoidea,3279
3329792,Not Shown,1 - January - I,Only two digits shown,There is no collection date.,Australia,No,No,B. Blackbourn,,,,,No,1932-280,,,,6498948,010158531_108834_1739736.jpg,010158531_108834_1739736,1480744,10158531,Chalcidoidea,3279
3329793,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,[unclear][/unclear],,No,No,,,,,6496066,010158532_108834_1739736.jpg,010158532_108834_1739736,1477842,10158532,Chalcidoidea,3279
3329794,Not Shown,Not Shown,1971,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,No,No,,Not Shown,Not Shown,1971,6501122,010158533_108834_1739736.jpg,010158533_108834_1739736,1482943,10158533,Chalcidoidea,3279
3329795,20,8 - August - VIII,1980,The collection date is shown as a date range.,England,Yes,No,Rs George,,,,No,No,,25,8 - August - VIII,1980,6501934,010158534_108834_1740366.jpg,010158534_108834_1740366,1483755,10158534,Chalcidoidea,3279
3329797,14,12 - December - XII,1951,The collection date is shown as a single date.,Brazil,Yes,No,F. Plaumann,,,,,No,1957-341,,,,6494192,010158535_108834_1740366.jpg,010158535_108834_1740366,1475874,10158535,Chalcidoidea,3279
3329798,8,10 - October - X,1981,The collection date is shown as a single date.,,No,No,S B,S. G. C. Brown,[unclear][/unclear],[unclear][/unclear],No,No,10158636,,,,6498271,010158536_108834_1651808.jpg,010158536_108834_1651808,1480056,10158536,Chalcidoidea,3279
3329800,4,6 - June - VI ,1916,The collection date is shown as a single date.,Guyana,No,No,C. B. Williams,Demerara,,Grass,No,No,,,,,6496980,010158537_108834_1739736.jpg,010158537_108834_1739736,1478751,10158537,Chalcidoidea,3279
3329801,Not Shown,12 - December - XII,1958,The collection date is shown as a single date.,South Africa,Yes,No,D. P. Annecke,,,,No,No,1962-461,,,,6501680,010158538_108834_1739736.jpg,010158538_108834_1739736,1483501,10158538,Chalcidoidea,3279
3329802,2,3 - March - III,1968,The collection date is shown as a single date.,Australia,Yes,No,L.A.Mound,,,,No,No,,,,,6494471,010158539_108834_1739736.jpg,010158539_108834_1739736,1476227,10158539,Chalcidoidea,3279
3329804,24,9 - September - IX,1914,The collection date is shown as a single date.,England,No,No,Curtis,,,,No,No,1919-185,,,,6497926,010158540_108834_1739736.jpg,010158540_108834_1739736,1479707,10158540,Chalcidoidea,3279
3329805,8,10 - October - X,1981,The collection date is shown as a single date.,,No,No,S. B.,,,,No,No,,,,,6499278,010158541_108834_1739736.jpg,010158541_108834_1739736,1481077,10158541,Chalcidoidea,3279
3329807,28,5 - May - V,1981,The collection date is shown as a date range.,England,Yes,No,R. S. George,,,,No,No,,4,6 - June - VI,1981,6495382,010158542_108834_1740366.jpg,010158542_108834_1740366,1477159,10158542,Chalcidoidea,3279
3329808,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,No,No,,Not Shown,10 - October - X,,6494917,010158543_108834_1651808.jpg,010158543_108834_1651808,1476698,10158543,Chalcidoidea,3279
3329809,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,,No,,Not Shown,10 - October - X,1981,6495912,010158544_108834_1651808.jpg,010158544_108834_1651808,1477688,10158544,Chalcidoidea,3279
3329811,2,3 - March - III,1968,The collection date is shown as a single date.,Australia,Yes,No,L.A.Mound,,,Grasses,,No,,,,,6495024,010158545_108834_1739736.jpg,010158545_108834_1739736,1476803,10158545,Chalcidoidea,3279
3329812,Not Shown,12 - December - XII,1958,The collection date is shown as a single date.,South Africa,Yes,No,D.P. Annecke,[unclear][/unclear],,[unclear][/unclear],No,No,BM1962-461,,,,6500201,010158546_108834_1739736.jpg,010158546_108834_1739736,1482021,10158546,Chalcidoidea,3279
3329813,6,8 - August - VIII,1970,The collection date is shown as a single date.,Australia,Yes,No,,,,Banana plant,No,No,1972-2,,,,6497323,010158547_108834_1739736.jpg,010158547_108834_1739736,1479099,10158547,Chalcidoidea,3279
3329814,18,8 - August - VIII,,The collection date is shown as a single date.,,No,No,C. Waterhouse,,,,No,No,,,,,6502049,010158548_108834_1739736.jpg,010158548_108834_1739736,1483870,10158548,Chalcidoidea,3279
3329816,,9 - September - IX,1979,The collection date is shown as a single date.,England,No,No,S.B,,,,No,Yes,,,,,6494267,010158549_108834_1739736.jpg,010158549_108834_1739736,1475962,10158549,Chalcidoidea,3279
3329817,Not Shown,7 - July - VII,1981,The collection date is shown as a single date.,England,Yes,No,C. Vardy,,,,,No,,,,,6501506,010158550_108834_1740366.jpg,010158550_108834_1740366,1483327,10158550,Chalcidoidea,3279
3329819,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,,No,,Not Shown,10 - October - X,1981,6501670,010158551_108834_1651808.jpg,010158551_108834_1651808,1483491,10158551,Chalcidoidea,3279
3329820,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,,No,,,,,6496547,010158552_108834_1651808.jpg,010158552_108834_1651808,1478322,10158552,Chalcidoidea,3279
3329821,Not Shown,Not Shown,1971,The collection date is shown as a date range.,England,No,No,I. Walker,,,,,No,,Not Shown,Not Shown,1972,6497378,010158553_108834_1739736.jpg,010158553_108834_1739736,1479154,10158553,Chalcidoidea,3279
3329822,10,8 - August - VIII,1979,The collection date is shown as a single date.,Philippines,No,No,M.Cadiz,M.Lumanban,eggs of Nilaparvata lugens,,No,No,,,,,6496730,010158554_108834_1739736.jpg,010158554_108834_1739736,1478503,10158554,Chalcidoidea,3279
3329824,26,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],,No,,,,,6499597,010158555_108834_1739736.jpg,010158555_108834_1739736,1481414,10158555,Chalcidoidea,3279
3329825,20,8 - August - VIII,1914,The collection date is shown as a single date.,,No,No,C. Waterhouse,,,,,No,,,,,6494525,010158556_108834_1739736.jpg,010158556_108834_1739736,1476297,10158556,Chalcidoidea,3279
3329826,15,7 - July - VII,1982,The collection date is shown as a single date.,England,No,No,S.B.,,,,No,No,,,,,6501761,010158557_108834_1739736.jpg,010158557_108834_1739736,1483582,10158557,Chalcidoidea,3279
3329828,5,7 - July - VII,1982,The collection date is shown as a date range.,Scotland,Yes,No,,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],Yes,No,,10,7 - July - VII,1982,6496352,010158558_108834_1740366.jpg,010158558_108834_1740366,1478128,10158558,Chalcidoidea,3279
3329829,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,,,,,No,No,,,,,6498315,010158559_108834_1651808.jpg,010158559_108834_1651808,1480100,10158559,Chalcidoidea,3279
3329830,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,No,No,,Not Shown,10 - October - X,Only two digits shown,6496889,010158560_108834_1651808.jpg,010158560_108834_1651808,1478660,10158560,Chalcidoidea,3279
3329831,Not Shown,Not Shown,1971,There is no collection date.,,No,No,I. WALKER,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],,No,,Not Shown,Not Shown,1972,6498219,010158561_108834_1739736.jpg,010158561_108834_1739736,1480004,10158561,Chalcidoidea,3279
3329833,Not Shown,Not Shown,1984,There is no collection date.,"Korea, Republic of",No,No,B. R. S. Raodul,,Leaf hopper,,No,No,,,,,6501038,010158562_108834_1739736.jpg,010158562_108834_1739736,1482859,10158562,Chalcidoidea,3279
3329834,20,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],,No,,,,,6496015,010158563_108834_1739736.jpg,010158563_108834_1739736,1477791,10158563,Chalcidoidea,3279
3329835,18,8 - August - VIII,1914,The collection date is shown as a single date.,Not Shown,No,No,,,[unclear][/unclear],[unclear][/unclear],Yes,No,1919-185,Not Shown,Not Shown,1919,6494735,010158564_108834_1739736.jpg,010158564_108834_1739736,1476519,10158564,Chalcidoidea,3279
3329837,18,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,No,No,,,,,6502533,010158565_108834_1739736.jpg,010158565_108834_1739736,1484354,10158565,Chalcidoidea,3279
3329838,Not Shown,9 - September - IX,1981,The collection date is shown as a single date.,United Kingdom,Yes,No,C. Vardy,,[unclear][/unclear],[unclear][/unclear],No,No,,,,,6496346,010158566_108834_1740366.jpg,010158566_108834_1740366,1478122,10158566,Chalcidoidea,3279
3329839,10,7 - July - VII,Only two digits shown,The collection date is shown as a single date.,United Kingdom,No,No,,,,,,No,,,,,6498326,010158567_108834_1651808.jpg,010158567_108834_1651808,1480111,10158567,Chalcidoidea,3279
3329841,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],,No,,,,,6501010,010158568_108834_1651808.jpg,010158568_108834_1651808,1482831,10158568,Chalcidoidea,3279
3329843,26,8 - August - VIII,1982,The collection date is shown as a single date.,England,Yes,No,Noyes,Noyes,,,No,No,,4,12 - December - XII,1983,6501754,010158569_108834_1739736.jpg,010158569_108834_1739736,1483575,10158569,Chalcidoidea,3279
3329844,,,,There is no collection date.,Unclear/Illegible,No,No,[unclear][/unclear],,[unclear][/unclear],[unclear][/unclear],,No,1983-4,,,,6495534,010158570_108834_1739736.jpg,010158570_108834_1739736,1477310,10158570,Chalcidoidea,3279
3329846,13,8 - August - VIII,1969,The collection date is shown as a single date.,United Kingdom,No,No,Dietrick,,Myanmar pulchellus,Holcus sp.,,No,,,,,6500574,010158571_108834_1739736.jpg,010158571_108834_1739736,1482394,10158571,Chalcidoidea,3279
3329847,18,8 - August - VIII,1914,The collection date is shown as a single date.,United Kingdom,No,No,C. Waterhouse,,,,,No,1919-185,,,,6497614,010158572_108834_1739736.jpg,010158572_108834_1739736,1479395,10158572,Chalcidoidea,3279
3329848,Not Shown,10 - October - X,1980,The collection date is shown as a single date.,New Zealand,Yes,No,G. Kuschel,,,,No,Yes,,,,,6498445,010158573_108834_1739736.jpg,010158573_108834_1739736,1480230,10158573,Chalcidoidea,3279
3329850,22,8 - August - VIII,1983,The collection date is shown as a single date.,England,Yes,No,M.J.Matthews,,,Willow herb (Epilobium),No,No,,,,,6500243,010158574_108834_1740366.jpg,010158574_108834_1740366,1482063,10158574,Chalcidoidea,3279
3329851,21,11 - November - XI,1979,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,No,No,,,,,6498536,010158575_108834_1651808.jpg,010158575_108834_1651808,1480320,10158575,Chalcidoidea,3279
3329852,1,10 - October - X,Only two digits shown,The collection date is shown as a single date.,United Kingdom,No,No,,,,[unclear][/unclear],,No,,,,,6495711,010158576_108834_1651808.jpg,010158576_108834_1651808,1477487,10158576,Chalcidoidea,3279
3329854,13,8 - August - VIII,1969,The collection date is shown as a single date.,England,No,No,Dietrich,,Mymar regalis,,No,No,,,,,6494263,010158577_108834_1739736.jpg,010158577_108834_1739736,1475956,10158577,Chalcidoidea,3279
3329855,3,6 - June - VI ,1911,The collection date is shown as a single date.,United Kingdom,No,No,,,,,No,No,,,,,6500195,010158578_108834_1739736.jpg,010158578_108834_1739736,1482015,10158578,Chalcidoidea,3279
3329856,Not Shown,4 - April IV,1980,The collection date is shown as a single date.,New Zealand,Yes,No,J.S Noyes,E.W. Valentine,,,No,Yes,,,,,6497315,010158579_108834_1739736.jpg,010158579_108834_1739736,1479091,10158579,Chalcidoidea,3279
3329858,30,8 - August - VIII,1914,The collection date is shown as a single date.,England,No,No,C. Waterhouse,,,,,No,1919-185,,,,6498587,010158580_108834_1739736.jpg,010158580_108834_1739736,1480373,10158580,Chalcidoidea,3279
3329859,22,7 - July - VII,1924,The collection date is shown as a single date.,Not Shown,No,No,J.D.Knight[unclear][/unclear],,,,No,No,,,,,6499954,010158581_108834_1651808.jpg,010158581_108834_1651808,1481776,10158581,Chalcidoidea,3279
3329860,Not Shown,10 - October - X,1963,The collection date is shown as a single date.,England,Yes,No,N.B.Potter,,Eggs of Ocypus olens; Em. iv.1963,[unclear][/unclear],No,No,,,,,6494208,010158582_108834_1651808.jpg,010158582_108834_1651808,1475890,10158582,Chalcidoidea,3279
3329862,Not Shown,10 - October - X,1962,The collection date is shown as a single date.,England,Yes,No,M. B. Potter,,eggs of Ocypus olens. Em. iv. 1963.,,No,No,,,,,6501957,010158583_108834_1651808.jpg,010158583_108834_1651808,1483778,10158583,Chalcidoidea,3279
3329863,18,8 - August - VIII,1914,The collection date is shown as a single date.,,No,No,C. Waterhouse,,,,No,No,1919-185,,,,6500523,010158584_108834_1651808.jpg,010158584_108834_1651808,1482343,10158584,Chalcidoidea,3279
3329864,6,3 - March - III,1990,The collection date is shown as a date range.,Costa Rica,Yes,No,"J.S. Noyes, PT",,,,No,Yes,,9,3 - March - III,1990,6494127,010158585_108834_1648473.jpg,010158585_108834_1648473,1475807,10158585,Chalcidoidea,3279
